sighted,reported,city,state,duration
20060815,20060826,"Red Bank","NJ",4 minutes
20060820,20060820,"Baku (Azerbaijan),",
20050902,20061002,"New Orleans","LA",2+ hours
20060910,20061018,"Australia,",10 minutes
20060822,20060823,"Toney","AL",10 minutes
20060901,20060905,"Kingston","PA",5 min.
20060906,20060906,"Holton","KS",40 minutes
20060927,20060927,"Sherman Oaks","CA",half an hour
20010401,20060922,"Woodland","WA",10 seconds
20060812,20060904,"Murray","KY",4hr
20030321,20060825,"Mexico,",10 minutes
20060911,20060913,"Johnson City","TN",20 minutes
19761001,20060919,"Thonotosassa","FL",15 minutes
20060311,20060813,"Bakersfield","CA",2 Min
20060920,20060921,"Bangor","ME",5 minutes
19971225,20060821,"Los Angeles (Eagle Rock)","CA",2 hours
20060820,20060819,"New York City (Bronx)","NY",15 minutes
20061003,20061004,"Braintree","MA",45 minutes
20060920,20060926,"Junction","TX",25 seconds
20061004,20061005,"Water Valley","MS",6 secpnds
20061003,20061003,"Dufur","OR",2 minutes
20061010,20061011,"San Francisco","CA",10 minutes
20060716,20060818,"Villa Park","IL",23 minutes
20060925,20060925,"Port Angeles","WA",5-10 sec. each time.
20060909,20060915,"Yorkshire (UK/England),",3 ~ 5 mins
20060926,20060927,"Belle River (Canada)","ON",30 minutes
20060924,20060924,"Wenatchee","WA",15 seconds
20061003,20061004,"Oceanside","CA",1 or 2 minutes
20060813,20060829,"Lincoln City","OR",1 minute
20061008,20061008,"Massapequa","NY",4 hours
20061006,20061006,"Chester","NJ",10 seconds
20060718,20060821,"Big Sandy","WY",Over 20 minutes
20060913,20060913,"Lumberton","TX",90minutes
20060902,20060902,"Gulf Breeze","FL",2 minutes
20060902,20060902,"Shelby Township","MI",1.5 seconds
20060613,20061013,"Norwich,",3-4 seconds
20060925,20060926,"Marion","MT",35 minutes
20060823,20060823,"Marlboro","NY",15 minutes
20060905,20060905,"Mar Vista (West Los Angeles)","CA",20 seconds
20060824,20060826,"Medford","OR",30 seconds
20061012,20061013,"Victoria (Canada)","BC",&lt; 2 minutes
20010215,20060821,"Wichita","KS",1MINUTE
20060827,20060827,"Blackpool (UK/England),",30 secs
20061003,20061014,"Shreveport","LA",6-8 minutes
20060926,20060927,"Lake Echo (Canada)","NS",1 minutes
20061004,20061004,"New Richmond","WI",10-25 seconds
20060911,20060913,"Voorhees","NJ",30 secs.
20061001,20061001,"Montebello","CA",5 Min
20060825,20060825,"Bel Air","MD",5 seconds
19970829,20060908,"Tucson","AZ",20+ secs.
20060820,20060823,"Tijuana (Mexico)","CA",3 seconds
20060904,20060904,"Saint Cloud","MN",8 minutes
20060816,20060902,"Russian Federation,",
20060917,20060920,"Las Vegas","NV",.45 sec
20060826,20060826,"Chandler","AZ",1min 30 sec
20060820,20060828,"Twin Lakes","CA",35 second
20010820,20061013,"Dundee (Tayside; Alba) (UK/Scotland)","NS",10-15 min.
19970317,20060819,"Lincoln City","OR",9 to 10 minutes
20060907,20060912,"Pawtucket","RI",15 seconds
20020630,20060929,"Sarajevo (boxnia),",2-3 min.
19661228,20061013,"Hammond","IN",one minute
20060801,20060827,"Bellevue","NE",A few minutes
20060902,20060905,"Orange","CA",3-4 seconds
20051111,20060929,"Philippines,",
20060819,20060820,"Fort Collins","CO",10 Seconds
19710915,20060903,"Mojave Desert (remote area of)","CA",10 secs
20060911,20060912,"Sanford/Midland","MI",7 mins
20060902,20060902,"Albany","NY",3 minutes
20061008,20061008,"San Diego","CA",still there
20060729,20060829,"Myrtle Beach","SC",22:00 - 23:30
20050409,20060916,"Yukon City (Canada)","YT",5 mins
20051120,20060929,"Detroit Michigan","MI",
19991008,20060909,"Munds Park","AZ",40+ min
20060816,20060818,"Cypress","TX",10 sec
20061014,20061014,"Fairfield","CT",4 seconds
20020810,20060813,"Methuen","MA",2 minutes
20060813,20060813,"Seattle","WA",1 minute
19991202,20060921,"Fairborn","OH",10 minutes
20060902,20060902,"Craig","CO",est 2mins.
20060914,20060914,"South Hill","VA",5min
20001001,20060917,"Wheaton","MD",5 minutes
20060901,20060926,"Leesburg","GA",five to ten minutes
20060827,20060827,"Redwood City","CA",22:22
19710520,20060826,"Irmo","SC","10,seconds"
20060918,20060920,"Jackson (near; I-94)","MI",2 to 3 hours
20060923,20060923,"Lehi","UT",6-10 seconds
20061010,20061014,"Savannah","TN",10 minutes
20061001,20061004,"Wide Ruins","AZ",2 minutes
19661101,20060919,"Opa Locka","FL",late am to early pm
20061001,20061004,"Glorieta","NM",seconds
20060923,20060926,"Winnipeg (Canada)","MB",5 minutes
20061001,20061001,"Raton","NM",less than a minute
20061014,20061015,"Buchanan","GA",3-5 Minutes
20060821,20060821,"Guildford (UK/England),",30 seconds
20060921,20060922,"Frankfort","OH",5 Min.
20061017,20061017,"San Jose","CA",60 seconds
20061014,20061014,"New York City (Yonkers)","NY",2 minutes
20060907,20060908,"Hudsonville","MI",6-7 minutes
20061001,20061002,"Boulder (foothills of)","CO",6 seconds
19930620,20060814,"Santa Cruz County","CA",3 min
19800707,20060818,"Hudson","MA",two minutes
20060802,20060830,"Caladon (Canada)","ON",26
20060906,20060908,"Salem","IL",approx. 5 mins
19610630,20060831,"La Mirada","CA",several days
20061006,20061006,"Phoenix","AZ",1.5 hours
20060830,20060830,"Wichita","KS",2 minutes
19880610,20060910,"Eden Prairie","MN",30 Seconds
20060930,20061002,"Chatham","VA",12 minutes
20060820,20060821,"Onion Creek","WA",1 second
20061003,20061003,"Ravenna","OH",30 seconds
20060819,20060831,"Bishop (closest town)","CA",2 hrs
20060909,20060909,"Cape Canaveral","FL",4-5 seconds
20060826,20060826,"Chandler","AZ",1min 30 sec
20061014,20061014,"Provincetown","MA",three minutes
20060826,20060930,"Rodman","NY",15 seconds
20061002,20061002,"Santa Fe/Los Alamos","NM",1hr
20000630,20061006,"Buffalo","NY",2 minutes
20060926,20060926,"San Jacinto","CA",20 seconds
20060827,20060902,"Grants Pass","OR",10 minutes
19690630,20061010,"Kyle","TX",3 minutes
19620616,20060908,"Joyce","WA",3 minutes
20060919,20060919,"STS Atlantis (in Earth orbit),",90 minutes
19840411,20060819,"Monahans","TX",1 hour
20060926,20060926,"Cornelius","OR",10 sec
20061001,20061002,"Sandrock","AL",10min.
19870612,20060923,"Pittsburg","KS",1 min
20061007,20061008,"Surprise","AZ",38- 40+ minutes
20060823,20060823,"Kobe (Japan),",1 min
20060928,20060929,"Broad Brook","CT",1 minute
20060819,20060820,"Shelby","MI",4-5 mins.
20060916,20060916,"Meadville???","PA",20 seconds
20060926,20060926,"Woodland","WA",
20060820,20060829,"Bridgeport","CA",35 seconds
20060828,20060828,"Suffolk","VA",15 seconds
20060917,20060918,"Culpepper","VA","Hour and a half","approx."
19790601,20060906,"Victory Heights (Franklin)","PA",15 minutes
19900701,20060904,"Lake Havasu","AZ",30 secopnd
20060824,20060824,"Delray Beach Florida","FL",hours
20060831,20060906,"Mount Shasta","CA",5 seconds
19670630,20060821,"Portmouth","RI",5 mins
20061011,20061011,"Pampa","TX",1 minute
20050215,20060912,"Lancaster","SC",15 minutes
20060820,20060821,"San Diego","CA",1/2 hour
20061014,20061014,"San Diego","CA",30 sec.
20060901,20060904,"Comox (Canada)","BC",
20061008,20061008,"Anchorage","AK",1:00
19890105,20060827,"Philadelphia","PA",10 minutes
20060822,20060822,"Montreal (Canada)","QC",0:01
20060921,20060921,"Houston","TX",5sec
20060909,20061015,"Sturgis","MI",2 hrs.
20061018,20061019,"Santa Maria","CA",10 minutes
20060922,20060923,"Lakeland","FL",30 minutes
19861101,20061014,"Stoke-on-Trent (UK/England),",15 min
20061015,20061019,"Silver City","NC",20-30 minutes
20010930,20061005,"Hanford","CA",7 - 10 seconds
20060927,20060928,"Flatwoods","KY",3 MINUTES
20061001,20061003,"Denver","CO",30 sec
19650801,20060921,"Virden","IL",10 Seconds
20061016,20061016,"Puyallup","WA",1:00
20060712,20060905,"Panama City Beach","FL",about 5 hours
19910816,20060827,"Hanover","MA",20 min +/-
20060810,20060815,"Stevensburg","MT",farm land
19610601,20060825."","NY",30 minutes
20060827,20060828,"Comox (Canada)","BC",5 seconds
20060901,20060927,"Louisa","KY",2 sec
20000716,20060903,"Issaquah","WA",1..45
20060918,20060922,"STS Atlantis (in Earth orbit),",unknown
20061005,20061008,"Honolulu","HI",1 minute
20060903,20060921,"Elizabethtown","KY",2 hours
20050815,20060927,"Groningen (The Netherlands),",1 minute
19501015,20060822,"Sandy Hook/Highlands","NJ",5 minutes
20061009,20061012,"Arbuckle","CA",5 seconds
20060907,20060907,"Rio Rico","AZ",20 sec
20060926,20060927,"China Spring","TX",2 minutes
20060925,20060924,"Glasgow/Rutherglen (UK/Scotland),",30 SECONDS
20060918,20060917,"Trumansburg","NY",Still goinf
20060930,20061002,"Anchorage","AK",30 minutes
20061004,20061004,"Plymouth","MN",3 seconds
20061009,20061009,"Watkins Glen","NY",in the sky
20061008,20061009,"Holden Beach","NC",1 hour 30 minutes
20060917,20060917,"Chula Vista","CA",10 seconds
20060926,20061018,"Idaho Springs","CO",2 min
20060804,20060904,"Nelson (UK/England),",20 mins
20060925,20060925,"Dover","NH",20 minutes
20060821,20060822,"Edinburgh (UK/Scotland),",2/3 min
20061003,20061003,"Canton","GA",a few seconds at a time f
20030701,20060915,"coventry","RI",3 minutes
19600630,20060905,"London (UK/England),",25 seconds
20060901,20060901,"Yelm (east of)","WA",20 Seconds
19791101,20060821,"Wausau/Shawno (between)","WI",5 minutes
20061004,20061018,"Sunderland (UK/England),",40 Seconds
20061009,20061009,"Orefield","PA",
20060813,20060813,"Skopje (Macedonia),",2-3min
19720315,20061017,"Panama City","FL",5 minutes
20061004,20061005,"San Diego","CA",30 seconds
20060920,20060924,"White City","OR",1-2 Min.
20060806,20060830,"Yardville","NJ",5 minutes
20060911,20060912,"Seattle","WA",
20060818,20060920,"Trout Lake","WA",approx. 1 minute
20060803,20060903,"George (at Gorge Amphitheater","WA",15 - 20 Minutes
19790901,20060906,"Farmville","VA",split second
20060921,20060924,"Goldendale (north of)","WA",2.5 seconds
20060906,20060914,"Beaverton","OR",30 seconds
20061009,20061010,"Cathedral City","CA",10 mins
20061010,20061010,"Plymouth (Devonshire) (UK/England),",1-2 mins
20060914,20060918,"Knoxville","TN",minute
20060429,20060912,"La Center","WA",2 minutes
20061016,20061016,"Groveland","FL",31 minutes
20061007,20061007,"Deer Park","NY",10 minutes
20060919,20060919,"STS Atlantis (in Earth orbit),",
20060827,20060828,"Las Vegas","NV",2 hours
20060901,20060901,"Lancaster (Cantsfield) (UK/England),",10 mins
20030930,20060822,"Texas (east; above)","TX",10 MINUTES
20061011,20061011,"Calumet City","IN",7 minutes
20061005,20061005,"Kalgoorlie (Australia),",3-4 mins
19920301,20060905,"Dallas","TX",
20061007,20061011,"Fulton","OH",3 Minutes
20060821,20060821,"Tomahawk","WI",1 hour +
19770704,20060913,"Marley Park","MD",1 minute
19741022,20060819,"Oneonta","AL",10 sec
20060921,20061009,"Grand Cayman (offshore),",1 minute
20060921,20060921,"Lake Worth","FL",1 second
20060902,20060904,"Brisbane (Australia),",60 seconds
20061001,20061001,"Hartsel","CO",1 minute
20061001,20061001,"Algona","IA",over an hour
20061013,20061014,"Berlin (Germany),",1-2 minutes
20061001,20061001,"Fall City","WA",2 seconds
20000803,20060909,"Marathon Key","FL",20 seconds
20060825,20060826,"Cardiff (UK/Wales),",40 sec
20061001,20061001,"Monkton","MD",5-8 Minutes
20060821,20060824,"Hope (UK/England),",2-3mins
20060721,20060823,"Myrtle Beach","SC",A few seconds.
20060806,20060903,"Scottsdale","AZ",1 minute
20060901,20060903,"Gleason","WI",5-6 minutes
20061002,20061015,"Denver","CO",30 secs
20060911,20060911,"Lake Elsinore","CA",1 second
20060826,20060826,"Essex (UK/England),",4 mins aprox
19940901,20060909,"San Francisco","CA",10-15 minutes
19821015,20060813,"Chillicothe","OH",unknown
20061001,20061004,"Sedalia","CO",30 seconds
19620720,20060902,"Burkesville","KY",1-2 minutes
20061001,20061002,"Silverthorne","CO",10 seconds
20060801,20060902,"Wheatly (Canada)","ON",7 hrs.
20060818,20060820,"North Bergen","NJ",12 minutes
20060907,20060913,"Lake Havasu City","AZ",10 sec.
19870520,20060903,"Galveston","TX",1-2hours
20060928,20060929,"Odessa","TX",Unknown
20061004,20061005,"Lake Ridge","VA",2 minutes
20060908,20060908,"Godfrey","IL",5 to 7 sec.
20060909,20060918,"Farmington","MN",3 seconds each
20060819,20060819,"Redlands","CA",30 seconds
20061013,20061013,"Simco (20-40 km west of) (Canada)","ON",30 seconds
20061003,20061006,"Santa Fe","NM",approx 1 minute
20061007,20061007,"Arlington","TX",96 minutes
20060707,20060826."","NM",
20060809,20060909,"Bloomington","IN","only a few seconds","it wa"
20060907,20060907,"Levittown","NY",40 sec
20061012,20061013,"Seekonk","MA",4-5 minutes
20060615,20060818,"Colorado (location unspecified; from Amtrak train)","CO",30 sec.
20060910,20060911,"Bristol (UK/England),",3-5 seconds
19920720,20060830,"Yosemite","CA",10 =-20 sec
20060908,20060910,"Allentown","PA",5 seconds
19550715,20060908,"Ringold","LA",2 min. max
20060916,20060917,"Napa","CA",3-5 Min
20060814,20060818,"Bathgate (UK/Scotland),",2 minutes
20060817,20060818,"Florence","OR",8 to 9 minutes
20060917,20060928,"Havre De Grace","MD",3 seconds
20031015,20060828,"North Little Rock","AR",5 min
19950410,20060819,"Alvin","TX",2-7 minutes
20060915,20060919,"Clearwater","FL",
20060904,20060923,"Silver Spring","MD",4-5minutes
20061007,20061012,"Denver","CO",15 to 20 minutes
19640715,20060928,"Washington","MO",20 min
19780704,20060913,"Fayetteville","NC",5 minutes
20060925,20060925,"Jeanerette","LA",3-5 seconds
20060818,20060820,"Seattle","WA",1-2 mins.
20060813,20060814,"Huntsville","AL",1 minute
20061003,20061004,"Garfield","AR",about 45 sec.
20060921,20060924,"Wakefield (UK/England),",imin.
20060928,20060928,"Shoreline","WA",20 minutes
20060827,20060828,"Seatle","WA",8 sec
19850815,20061017,"Sagamore Hills","OH",5 minutes
20061013,20061016,"Omaha","NE",25sec.
20061006,20061006,"Lisbon","OH",Ten seconds
20061001,20061001,"Raton","NM",30secs
20060820,20060925,"Heber City","UT",10 minutes
20060819,20060928,"Eldon","MO",7 Seconds
20061008,20061009,"Sebastopol","CA",10-12 seconds
20060924,20061002,"Montreal (Canada)","QC",one hour
20060717,20060817,"Newport","RI",7 minutes
20060701,20060831,"Kincardine (Canada)","ON",10 minutes
20061001,20061002,"McCoy","CO",1.25 minutes
20060827,20060828,"Warren","MI",1 hour
20060824,20060824,"Dalton-in-Furness (UK/England),",5 minuits
20061004,20061005,"Lancaster","CA",3-5 minutes
20060817,20060829,"East Chicago","IN",7 -10 minutes
20060904,20060904,"San Diego","CA",30 seconds
20020616,20060818,"Logan","WV",big flashing circle
20051028,20060925,"Mesquite","TX",4+ minutes
19870415,20060915,"Perth (Australia),",5 seconds
20060809,20060815,"Yakima","WA",2 minutes
19890313,20060909,"NASA shuttle DISCOVERY,",unknown
19720601,20060914,"Shelter Cove","CA",30 min.
20060902,20060902,"San Leandro","CA",2 minutes
20060921,20060922,"Brighton","CO",1 hour
20060826,20060826,"Sun (in vicinity of),",na
20061017,20061018,"Phoenix","AZ",3 min
20060820,20060820,"Omaha","NE",4-5min.
20061001,20060930,"Bursa (Turkey),",3 seconds
20010611,20060828,"Florence","SC",10 min.
20060916,20060916,"Philadelphia","PA",7 minutes
19730301,20060908,"Winston-Salem","NC",15 sec.
20061002,20061002,"Joplin","MO",7 min
20060714,20060819,"Myrtle Beach-Cherry Grove","SC",over a course of and hour
20060902,20060904,"Calgary (Canada)","AB",30 seconds
20061003,20061011,"Lakewood","CA",4min
20061008,20061008,"San Jose","CA",
20061005,20061005,"Ipswich (near) (Australia),",20seconds
20060827,20060828,"Federal Way","WA",5 sec
20060831,20060831,"Edina","MN",1 minute
20060731,20060828,"Leicester (UK/England),",2 minutes
20060829,20060829,"Colorado Springs","CO",10 minutes
20061019,20061019,"Olive Branch","MS",2 secs.
20060818,20060821,"Gold Bar","WA",45 seconds
19961006,20060905,"San Francisco","CA",30 min
20061001,20061003,"Santa Fe","NM",20 seconds
20040710,20060923,"Blackfoot","ID",10 min
20060905,20060905,"Clarksville (Fort Campbell)","KY",4 minutes
19700601,20060922,"Zagreb (Croatia),",Half hour
19710610,20061012,"Allen","MD",15 min
20060927,20060927,"Wilton","NH",4min.
20060824,20060824,"Chatsworth","CA",20 minuets
20060601,20060826,"Meridian","ID",5 min
20060829,20060830,"Alturas","CA",Approxamatly 2 minutes
20060915,20060925,"Youngstown","OH",
20061004,20061004,"Minneapolis","MN",5 Seconds
20060829,20060831,"Lincoln","NE",1 minute
20060912,20060912,"Raynham","MA",30 seconds
20061017,20061017,"Choctaw Beach","FL",10 minutes
20061008,20061009,"Cantonment","FL",
20060815,20060912,"Miami","FL",25 sec
20060824,20060825,"Lawton","OK",9 minutes
20060903,20060905,"Kenora (Canada)","ON",3.5 hours
20060911,20060912,"Newtown Square","PA",6 seconds
20060906,20060908,"Bradenton","FL",unknown object
20060822,20060823,"Ponte Vedra Beach","FL",3 minutes
20050516,20060926,"Long Branch","NJ",10 min
19981010,20060918,"NYC/Westchester area","NY",&lt; 1 min
19880601,20060825,"Davis","OK",10 minutes
19930115,20060818,"Puebla (Mexico),",15 Minutes
19910810,20060924,"Selden","NY",30 seconds
20051231,20060930,"Salisbury East (Australia),",4-5 mins
20060901,20060902,"Peotone","IL",3:00
20060828,20060828,"Unspecified location,",
20060912,20060912,"Hampden","ME",
19670501,20060813,"Maryville","TN",20-30 min.
20060814,20060815,"Wenatchee","WA",&lt; 1 second
19570905,20060904,"Los Gatos (west of)","CA",one minute or less
19990822,20060822,"Chicago","IL",30
20060809,20060905,"Calgary (Canada)","AB",seconds
20060819,20060820,"Baker City","OR",10-15 seconds
20060722,20061019,"Geneva (Switzerland),",20 min
20060928,20060928,"El Dorado","AR",10 sec
20060924,20060924,"Yreka","CA",30 minutes
20060719,20060908,"Tucson","AZ",0:39
19760501,20060827,"Miami","FL",40 minutes
20060713,20060819,"Beaufort","SC",30 Seconds
20060923,20060924,"Chandler","AZ",2 minutes
20060825,20060826,"Wilmington","NC",5 minutes
20060917,20060919,"Gainesville","GA",1.3
20060902,20060902,"Bristol (UK/England),",30 seconds
